Time,Operator,Production Order,Material #,Quantity,Serial #,Leak Rate
2021-06-30 14:43:38.792122,Colin Moore,6030159,5198832,20,,4.989297511458451e-07
2021-06-30 14:43:38.882130,Colin Moore,6030159,5198832,20,,4.953161044949837e-07
2021-06-30 14:43:38.972091,Colin Moore,6030159,5198832,20,,4.909843717669269e-07
2021-06-30 14:43:39.062174,Colin Moore,6030159,5198832,20,,4.882561799401977e-07
2021-06-30 14:43:39.152109,Colin Moore,6030159,5198832,20,,4.842944435864286e-07
2021-06-30 14:43:39.242005,Colin Moore,6030159,5198832,20,,4.813582615989347e-07
2021-06-30 14:43:39.332040,Colin Moore,6030159,5198832,20,,4.772174537384069e-07
2021-06-30 14:43:39.421811,Colin Moore,6030159,5198832,20,,4.74881585857706e-07
2021-06-30 14:43:39.511809,Colin Moore,6030159,5198832,20,,4.7385298763311817e-07
2021-06-30 14:43:39.601832,Colin Moore,6030159,5198832,20,,4.6927825251365374e-07
2021-06-30 14:43:39.691782,Colin Moore,6030159,5198832,20,,4.654254340967688e-07
2021-06-30 14:43:39.781157,Colin Moore,6030159,5198832,20,,4.6153305679344816e-07
2021-06-30 14:43:39.870101,Colin Moore,6030159,5198832,20,,4.5816062418477516e-07
2021-06-30 14:43:39.959199,Colin Moore,6030159,5198832,20,,4.5541626732762715e-07
2021-06-30 14:43:40.048674,Colin Moore,6030159,5198832,20,,4.536658234527418e-07
2021-06-30 14:43:40.137535,Colin Moore,6030159,5198832,20,,4.491255246573664e-07
2021-06-30 14:43:40.226715,Colin Moore,6030159,5198832,20,,4.463969073097772e-07
2021-06-30 14:43:40.317694,Colin Moore,6030159,5198832,20,,4.440545591902505e-07
2021-06-30 14:43:40.407291,Colin Moore,6030159,5198832,20,,4.40084290118394e-07
2021-06-30 14:43:40.496132,Colin Moore,6030159,5198832,20,,4.386489103086969e-07
2021-06-30 14:43:40.585477,Colin Moore,6030159,5198832,20,,4.335294389763315e-07
2021-06-30 14:43:40.674955,Colin Moore,6030159,5198832,20,,4.308971495466359e-07
2021-06-30 14:43:40.765093,Colin Moore,6030159,5198832,20,,4.2890053166688307e-07
2021-06-30 14:43:40.853670,Colin Moore,6030159,5198832,20,,4.253689802775051e-07
2021-06-30 14:43:40.942272,Colin Moore,6030159,5198832,20,,4.220892960599861e-07
2021-06-30 14:43:41.030931,Colin Moore,6030159,5198832,20,,4.1954670436276576e-07
2021-06-30 14:43:41.119466,Colin Moore,6030159,5198832,20,,4.1595102380190956e-07
2021-06-30 14:43:41.208036,Colin Moore,6030159,5198832,20,,4.123684647096208e-07
2021-06-30 14:43:41.297279,Colin Moore,6030159,5198832,20,,4.1082127445149284e-07
2021-06-30 14:43:41.386707,Colin Moore,6030159,5198832,20,,4.082836385859333e-07
2021-06-30 14:43:41.477069,Colin Moore,6030159,5198832,20,,4.067581663794981e-07
2021-06-30 14:43:41.565660,Colin Moore,6030159,5198832,20,,4.040934271486461e-07
2021-06-30 14:43:41.654261,Colin Moore,6030159,5198832,20,,3.998177914738825e-07
2021-06-30 14:43:41.742836,Colin Moore,6030159,5198832,20,,3.9789707656661254e-07
2021-06-30 14:43:41.831618,Colin Moore,6030159,5198832,20,,3.952159155042218e-07
2021-06-30 14:43:41.920875,Colin Moore,6030159,5198832,20,,3.9286178601140155e-07
2021-06-30 14:43:42.010284,Colin Moore,6030159,5198832,20,,3.904254269285348e-07
2021-06-30 14:43:42.099801,Colin Moore,6030159,5198832,20,,3.869653476841323e-07
2021-06-30 14:43:42.190568,Colin Moore,6030159,5198832,20,,3.832294639109458e-07
2021-06-30 14:43:42.279184,Colin Moore,6030159,5198832,20,,3.8213634352892324e-07
2021-06-30 14:43:42.367807,Colin Moore,6030159,5198832,20,,3.784553010971774e-07
2021-06-30 14:43:42.456552,Colin Moore,6030159,5198832,20,,3.7581766321871484e-07
2021-06-30 14:43:42.546001,Colin Moore,6030159,5198832,20,,3.74283652352734e-07
2021-06-30 14:43:42.640167,Colin Moore,6030159,5198832,20,,3.7085679890598046e-07
2021-06-30 14:43:42.730520,Colin Moore,6030159,5198832,20,,3.683700792386756e-07
2021-06-30 14:43:42.820160,Colin Moore,6030159,5198832,20,,3.656755725500749e-07
2021-06-30 14:43:42.909623,Colin Moore,6030159,5198832,20,,3.641740421398172e-07
2021-06-30 14:43:42.999151,Colin Moore,6030159,5198832,20,,3.616504134961657e-07
2021-06-30 14:43:43.088680,Colin Moore,6030159,5198832,20,,3.584975789707098e-07
2021-06-30 14:43:43.178075,Colin Moore,6030159,5198832,20,,3.5656997242987253e-07
2021-06-30 14:43:43.267718,Colin Moore,6030159,5198832,20,,3.538315009279098e-07
2021-06-30 14:43:43.358130,Colin Moore,6030159,5198832,20,,3.5044858104486745e-07
2021-06-30 14:43:43.447827,Colin Moore,6030159,5198832,20,,3.488697296202987e-07
2021-06-30 14:43:43.537318,Colin Moore,6030159,5198832,20,,3.466262605672754e-07
2021-06-30 14:43:43.628977,Colin Moore,6030159,5198832,20,,3.449880388504355e-07
2021-06-30 14:43:43.720126,Colin Moore,6030159,5198832,20,,3.414687066293539e-07
2021-06-30 14:43:43.809577,Colin Moore,6030159,5198832,20,,3.401680894643976e-07
2021-06-30 14:43:43.899139,Colin Moore,6030159,5198832,20,,3.379773060706254e-07
2021-06-30 14:43:43.988653,Colin Moore,6030159,5198832,20,,3.3475792842292007e-07
2021-06-30 14:43:44.078073,Colin Moore,6030159,5198832,20,,3.3314026300556763e-07
2021-06-30 14:43:44.167531,Colin Moore,6030159,5198832,20,,3.301704102213983e-07
2021-06-30 14:43:44.257877,Colin Moore,6030159,5198832,20,,3.277328470300195e-07
2021-06-30 14:43:44.347960,Colin Moore,6030159,5198832,20,,3.2614260713496444e-07
2021-06-30 14:43:44.437425,Colin Moore,6030159,5198832,20,,3.244990902409319e-07
2021-06-30 14:43:44.527107,Colin Moore,6030159,5198832,20,,3.2209689704960985e-07
2021-06-30 14:43:44.616579,Colin Moore,6030159,5198832,20,,3.2064084561159436e-07
2021-06-30 14:43:44.706298,Colin Moore,6030159,5198832,20,,3.1857604684517005e-07
2021-06-30 14:43:44.795778,Colin Moore,6030159,5198832,20,,3.158357364032352e-07
2021-06-30 14:43:44.885222,Colin Moore,6030159,5198832,20,,3.1310594722197763e-07
2021-06-30 14:43:44.975490,Colin Moore,6030159,5198832,20,,3.1116561548247635e-07
2021-06-30 14:43:45.065471,Colin Moore,6030159,5198832,20,,3.101270923512752e-07
2021-06-30 14:43:45.155048,Colin Moore,6030159,5198832,20,,3.0655569100368655e-07
2021-06-30 14:43:45.245290,Colin Moore,6030159,5198832,20,,3.056215560408611e-07
2021-06-30 14:43:45.335242,Colin Moore,6030159,5198832,20,,3.028794341064673e-07
2021-06-30 14:43:45.425505,Colin Moore,6030159,5198832,20,,3.012306539907242e-07
2021-06-30 14:43:45.515495,Colin Moore,6030159,5198832,20,,3.0025042790186935e-07
2021-06-30 14:43:45.605495,Colin Moore,6030159,5198832,20,,2.9736631765515373e-07
2021-06-30 14:43:45.695363,Colin Moore,6030159,5198832,20,,2.95896041304957e-07
2021-06-30 14:43:45.784481,Colin Moore,6030159,5198832,20,,2.9395781796184804e-07
2021-06-30 14:43:45.874608,Colin Moore,6030159,5198832,20,,2.9221489616644644e-07
2021-06-30 14:43:45.963063,Colin Moore,6030159,5198832,20,,2.9054954734827127e-07
2021-06-30 14:43:46.051563,Colin Moore,6030159,5198832,20,,2.8721936162658443e-07
2021-06-30 14:43:46.139996,Colin Moore,6030159,5198832,20,,2.8518201438417874e-07
2021-06-30 14:43:46.228782,Colin Moore,6030159,5198832,20,,2.836628914983008e-07
2021-06-30 14:43:46.317540,Colin Moore,6030159,5198832,20,,2.834720008349067e-07
2021-06-30 14:43:46.406367,Colin Moore,6030159,5198832,20,,2.804171399396211e-07
2021-06-30 14:43:46.495034,Colin Moore,6030159,5198832,20,,2.797126852814668e-07
2021-06-30 14:43:46.583895,Colin Moore,6030159,5198832,20,,2.778774949699968e-07
2021-06-30 14:43:46.672539,Colin Moore,6030159,5198832,20,,2.7470033876924366e-07
2021-06-30 14:43:46.761425,Colin Moore,6030159,5198832,20,,2.7416616001824384e-07
2021-06-30 14:43:46.850064,Colin Moore,6030159,5198832,20,,2.7287604720742323e-07
2021-06-30 14:43:46.939080,Colin Moore,6030159,5198832,20,,2.7047907512328337e-07
2021-06-30 14:43:47.026501,Colin Moore,6030159,5198832,20,,2.691629808264873e-07
2021-06-30 14:43:47.112781,Colin Moore,6030159,5198832,20,,2.677134372433337e-07
2021-06-30 14:43:47.198810,Colin Moore,6030159,5198832,20,,2.658536865205087e-07
2021-06-30 14:43:47.284798,Colin Moore,6030159,5198832,20,,2.636290995282551e-07
2021-06-30 14:43:47.370792,Colin Moore,6030159,5198832,20,,2.618384639362225e-07
2021-06-30 14:43:47.456730,Colin Moore,6030159,5198832,20,,2.6056524286085495e-07
2021-06-30 14:43:47.542670,Colin Moore,6030159,5198832,20,,2.58706624535195e-07
2021-06-30 14:43:47.628783,Colin Moore,6030159,5198832,20,,2.574566196630682e-07
2021-06-30 14:43:47.714730,Colin Moore,6030159,5198832,20,,2.5620039053234074e-07
2021-06-30 14:43:47.805154,Colin Moore,6030159,5198832,20,,2.53667376491069e-07
2021-06-30 14:43:47.894876,Colin Moore,6030159,5198832,20,,2.52074467034081e-07
2021-06-30 14:43:47.984193,Colin Moore,6030159,5198832,20,,2.502029895969646e-07
2021-06-30 14:43:48.074258,Colin Moore,6030159,5198832,20,,2.487120343294579e-07
2021-06-30 14:43:48.162964,Colin Moore,6030159,5198832,20,,2.4678966263678205e-07
2021-06-30 14:43:48.252016,Colin Moore,6030159,5198832,20,,2.4549193704947847e-07
2021-06-30 14:43:48.340979,Colin Moore,6030159,5198832,20,,2.44170379736428e-07
2021-06-30 14:43:48.429822,Colin Moore,6030159,5198832,20,,2.430339889527958e-07
2021-06-30 14:43:48.518944,Colin Moore,6030159,5198832,20,,2.412279643006091e-07
2021-06-30 14:43:48.607656,Colin Moore,6030159,5198832,20,,2.390910259961435e-07
2021-06-30 14:43:48.696707,Colin Moore,6030159,5198832,20,,2.387042132767862e-07
2021-06-30 14:43:48.786202,Colin Moore,6030159,5198832,20,,2.3684626183124324e-07
2021-06-30 14:43:48.875182,Colin Moore,6030159,5198832,20,,2.3521755193964236e-07
2021-06-30 14:43:48.964133,Colin Moore,6030159,5198832,20,,2.3376224318571232e-07
2021-06-30 14:43:49.053206,Colin Moore,6030159,5198832,20,,2.3142381466725318e-07
2021-06-30 14:43:49.142139,Colin Moore,6030159,5198832,20,,2.304397813941999e-07
2021-06-30 14:43:49.230944,Colin Moore,6030159,5198832,20,,2.2996201354324683e-07
2021-06-30 14:43:49.319631,Colin Moore,6030159,5198832,20,,2.2759929377592197e-07
2021-06-30 14:43:49.408506,Colin Moore,6030159,5198832,20,,2.2632750205988764e-07
2021-06-30 14:43:49.497178,Colin Moore,6030159,5198832,20,,2.25490865836665e-07
2021-06-30 14:43:49.586010,Colin Moore,6030159,5198832,20,,2.237724434058642e-07
2021-06-30 14:43:49.675246,Colin Moore,6030159,5198832,20,,2.224050071995742e-07
2021-06-30 14:43:49.763902,Colin Moore,6030159,5198832,20,,2.2138616167333446e-07
2021-06-30 14:43:49.852690,Colin Moore,6030159,5198832,20,,2.195019075213663e-07
2021-06-30 14:43:49.941976,Colin Moore,6030159,5198832,20,,2.1833966063270795e-07
2021-06-30 14:43:50.030709,Colin Moore,6030159,5198832,20,,2.1728466986388964e-07
2021-06-30 14:43:50.119564,Colin Moore,6030159,5198832,20,,2.1583867211321348e-07
2021-06-30 14:43:50.208595,Colin Moore,6030159,5198832,20,,2.1414692805980793e-07
2021-06-30 14:43:50.297421,Colin Moore,6030159,5198832,20,,2.129972594193459e-07
2021-06-30 14:43:50.386395,Colin Moore,6030159,5198832,20,,2.1081092910904011e-07
2021-06-30 14:43:50.475315,Colin Moore,6030159,5198832,20,,2.104394554151278e-07
2021-06-30 14:43:50.563966,Colin Moore,6030159,5198832,20,,2.1041924503843922e-07
2021-06-30 14:43:50.652732,Colin Moore,6030159,5198832,20,,2.087211423339e-07
2021-06-30 14:43:50.741479,Colin Moore,6030159,5198832,20,,2.0630192156435483e-07
2021-06-30 14:43:50.830784,Colin Moore,6030159,5198832,20,,2.0538502553813495e-07
2021-06-30 14:43:50.919509,Colin Moore,6030159,5198832,20,,2.03617862931486e-07
2021-06-30 14:43:51.008298,Colin Moore,6030159,5198832,20,,2.0240375425573854e-07
2021-06-30 14:43:51.097038,Colin Moore,6030159,5198832,20,,2.0178535747495014e-07
2021-06-30 14:43:51.185711,Colin Moore,6030159,5198832,20,,1.9980125138598536e-07
2021-06-30 14:43:51.274448,Colin Moore,6030159,5198832,20,,1.984060479118839e-07
2021-06-30 14:43:51.363133,Colin Moore,6030159,5198832,20,,1.9755345654472748e-07
2021-06-30 14:43:51.451735,Colin Moore,6030159,5198832,20,,1.9673367690131096e-07
2021-06-30 14:43:51.540656,Colin Moore,6030159,5198832,20,,1.9570787177825782e-07
2021-06-30 14:43:51.630120,Colin Moore,6030159,5198832,20,,1.9438427798953118e-07
2021-06-30 14:43:51.719385,Colin Moore,6030159,5198832,20,,1.9314497736281436e-07
2021-06-30 14:43:51.807925,Colin Moore,6030159,5198832,20,,1.916357746148134e-07
2021-06-30 14:43:51.896659,Colin Moore,6030159,5198832,20,,1.9087789889018281e-07
2021-06-30 14:43:51.985422,Colin Moore,6030159,5198832,20,,1.899198272604494e-07
2021-06-30 14:43:52.073918,Colin Moore,6030159,5198832,20,,1.8852116123180827e-07
2021-06-30 14:43:52.162386,Colin Moore,6030159,5198832,20,,1.877095105672026e-07
2021-06-30 14:43:52.250898,Colin Moore,6030159,5198832,20,,1.8688361186862094e-07
2021-06-30 14:43:52.340172,Colin Moore,6030159,5198832,20,,1.8550941008034687e-07
2021-06-30 14:43:52.430327,Colin Moore,6030159,5198832,20,,1.841783985830637e-07
2021-06-30 14:43:52.520433,Colin Moore,6030159,5198832,20,,1.827678882532896e-07
2021-06-30 14:43:52.610453,Colin Moore,6030159,5198832,20,,1.8189936512229814e-07
2021-06-30 14:43:52.699883,Colin Moore,6030159,5198832,20,,1.812276271080888e-07
2021-06-30 14:43:52.788515,Colin Moore,6030159,5198832,20,,1.8013645986726313e-07
2021-06-30 14:43:52.876917,Colin Moore,6030159,5198832,20,,1.7908550809107058e-07
2021-06-30 14:43:52.965378,Colin Moore,6030159,5198832,20,,1.781119578691109e-07
2021-06-30 14:43:53.053874,Colin Moore,6030159,5198832,20,,1.7663239542988637e-07
2021-06-30 14:43:53.142266,Colin Moore,6030159,5198832,20,,1.7621364434490485e-07
2021-06-30 14:43:53.230908,Colin Moore,6030159,5198832,20,,1.7530917431578002e-07
2021-06-30 14:43:53.319334,Colin Moore,6030159,5198832,20,,1.7336491439286042e-07
2021-06-30 14:43:53.408439,Colin Moore,6030159,5198832,20,,1.7252362081022758e-07
2021-06-30 14:43:53.498490,Colin Moore,6030159,5198832,20,,1.7178658673953301e-07
2021-06-30 14:43:53.587797,Colin Moore,6030159,5198832,20,,1.7020279089999118e-07
2021-06-30 14:43:53.677199,Colin Moore,6030159,5198832,20,,1.6988643198910546e-07
2021-06-30 14:43:53.766831,Colin Moore,6030159,5198832,20,,1.6870516941353467e-07
2021-06-30 14:43:53.856382,Colin Moore,6030159,5198832,20,,1.6706992958920547e-07
2021-06-30 14:43:53.946347,Colin Moore,6030159,5198832,20,,1.6654466995965038e-07
2021-06-30 14:43:54.036321,Colin Moore,6030159,5198832,20,,1.6520439814541048e-07
2021-06-30 14:43:54.126832,Colin Moore,6030159,5198832,20,,1.6473519519255178e-07
2021-06-30 14:43:54.216870,Colin Moore,6030159,5198832,20,,1.6398518598046552e-07
2021-06-30 14:43:54.306855,Colin Moore,6030159,5198832,20,,1.6231760976548842e-07
2021-06-30 14:43:54.397124,Colin Moore,6030159,5198832,20,,1.6132483201360276e-07
2021-06-30 14:43:54.486728,Colin Moore,6030159,5198832,20,,1.6020949933440706e-07
2021-06-30 14:43:54.576276,Colin Moore,6030159,5198832,20,,1.5934545740569145e-07
2021-06-30 14:43:54.665749,Colin Moore,6030159,5198832,20,,1.586464358337929e-07
2021-06-30 14:43:54.755234,Colin Moore,6030159,5198832,20,,1.5777698631091408e-07
2021-06-30 14:43:54.845199,Colin Moore,6030159,5198832,20,,1.567521941277424e-07
2021-06-30 14:43:54.935178,Colin Moore,6030159,5198832,20,,1.5544507183902395e-07
2021-06-30 14:43:55.025482,Colin Moore,6030159,5198832,20,,1.5438958053362542e-07
2021-06-30 14:43:55.115765,Colin Moore,6030159,5198832,20,,1.539913603789882e-07
2021-06-30 14:43:55.205057,Colin Moore,6030159,5198832,20,,1.531611673734589e-07
2021-06-30 14:43:55.293708,Colin Moore,6030159,5198832,20,,1.5233303866696308e-07
2021-06-30 14:43:55.382305,Colin Moore,6030159,5198832,20,,1.5180531888312165e-07
2021-06-30 14:43:55.471435,Colin Moore,6030159,5198832,20,,1.5031190405509216e-07
2021-06-30 14:43:55.560783,Colin Moore,6030159,5198832,20,,1.4975724192644195e-07
2021-06-30 14:43:55.650370,Colin Moore,6030159,5198832,20,,1.489505205859923e-07
2021-06-30 14:43:55.739645,Colin Moore,6030159,5198832,20,,1.478574131967248e-07
2021-06-30 14:43:55.828931,Colin Moore,6030159,5198832,20,,1.4733190800993125e-07
2021-06-30 14:43:55.918413,Colin Moore,6030159,5198832,20,,1.4597123803119174e-07
2021-06-30 14:43:56.008135,Colin Moore,6030159,5198832,20,,1.4501473469225435e-07
2021-06-30 14:43:56.097424,Colin Moore,6030159,5198832,20,,1.4439407567488247e-07
2021-06-30 14:43:56.186685,Colin Moore,6030159,5198832,20,,1.4329817253791508e-07
2021-06-30 14:43:56.276045,Colin Moore,6030159,5198832,20,,1.42951869639257e-07
2021-06-30 14:43:56.365316,Colin Moore,6030159,5198832,20,,1.4219055807439069e-07
2021-06-30 14:43:56.454606,Colin Moore,6030159,5198832,20,,1.4083254674321818e-07
2021-06-30 14:43:56.543913,Colin Moore,6030159,5198832,20,,1.3983075959689306e-07
2021-06-30 14:43:56.633288,Colin Moore,6030159,5198832,20,,1.3942007292070047e-07
2021-06-30 14:43:56.722577,Colin Moore,6030159,5198832,20,,1.3844608313429573e-07
2021-06-30 14:43:56.811923,Colin Moore,6030159,5198832,20,,1.3791314523817198e-07
2021-06-30 14:43:56.901409,Colin Moore,6030159,5198832,20,,1.3709411060613304e-07
2021-06-30 14:43:56.989124,Colin Moore,6030159,5198832,20,,1.358153481639512e-07
2021-06-30 14:43:57.075596,Colin Moore,6030159,5198832,20,,1.3548038250007862e-07
2021-06-30 14:43:57.161291,Colin Moore,6030159,5198832,20,,1.3468307519778867e-07
2021-06-30 14:43:57.247855,Colin Moore,6030159,5198832,20,,1.3415689700520997e-07
2021-06-30 14:43:57.334247,Colin Moore,6030159,5198832,20,,1.3331204355921755e-07
2021-06-30 14:43:57.421397,Colin Moore,6030159,5198832,20,,1.3237528844342088e-07
2021-06-30 14:43:57.508333,Colin Moore,6030159,5198832,20,,1.316097519712137e-07
2021-06-30 14:43:57.595305,Colin Moore,6030159,5198832,20,,1.308537883402153e-07
2021-06-30 14:43:57.682185,Colin Moore,6030159,5198832,20,,1.3040082094849755e-07
2021-06-30 14:43:57.772654,Colin Moore,6030159,5198832,20,,1.2949043867783796e-07
2021-06-30 14:43:57.863315,Colin Moore,6030159,5198832,20,,1.2896747460608169e-07
2021-06-30 14:43:57.952945,Colin Moore,6030159,5198832,20,,1.2768167169405458e-07
2021-06-30 14:43:58.043120,Colin Moore,6030159,5198832,20,,1.2694701459603417e-07
2021-06-30 14:43:58.132303,Colin Moore,6030159,5198832,20,,1.2674166940520516e-07
2021-06-30 14:43:58.222664,Colin Moore,6030159,5198832,20,,1.2582553341564524e-07
2021-06-30 14:43:58.312804,Colin Moore,6030159,5198832,20,,1.249907008534646e-07
2021-06-30 14:43:58.402916,Colin Moore,6030159,5198832,20,,1.1797082815399893e-07
2021-06-30 14:43:58.492870,Colin Moore,6030159,5198832,20,,9.495982966687124e-08
2021-06-30 14:43:58.582880,Colin Moore,6030159,5198832,20,,7.434994239553618e-08
2021-06-30 14:43:58.672908,Colin Moore,6030159,5198832,20,,5.8324209411416036e-08
2021-06-30 14:43:58.762938,Colin Moore,6030159,5198832,20,,4.7155074069509864e-08
2021-06-30 14:43:58.852862,Colin Moore,6030159,5198832,20,,3.861979518957308e-08
2021-06-30 14:43:58.943294,Colin Moore,6030159,5198832,20,,3.215572066149457e-08
2021-06-30 14:43:59.033248,Colin Moore,6030159,5198832,20,,2.6978674637036263e-08
2021-06-30 14:43:59.123216,Colin Moore,6030159,5198832,20,,2.2765144043199665e-08
2021-06-30 14:43:59.213152,Colin Moore,6030159,5198832,20,,1.9279462070260908e-08
2021-06-30 14:43:59.303124,Colin Moore,6030159,5198832,20,,1.6312554027415024e-08
2021-06-30 14:43:59.393148,Colin Moore,6030159,5198832,20,,1.3821866273811283e-08
2021-06-30 14:43:59.483138,Colin Moore,6030159,5198832,20,,1.178331357027535e-08
2021-06-30 14:43:59.573137,Colin Moore,6030159,5198832,20,,9.985291238297124e-09
2021-06-30 14:43:59.663006,Colin Moore,6030159,5198832,20,,8.539420842235982e-09
2021-06-30 14:43:59.752962,Colin Moore,6030159,5198832,20,,7.274626866843126e-09
2021-06-30 14:43:59.843233,Colin Moore,6030159,5198832,20,,6.232475751700569e-09
2021-06-30 14:43:59.933220,Colin Moore,6030159,5198832,20,,5.376085511752724e-09
2021-06-30 14:44:00.023181,Colin Moore,6030159,5198832,20,,4.627389406415258e-09
2021-06-30 14:44:00.113253,Colin Moore,6030159,5198832,20,,4.022911115877787e-09
2021-06-30 14:44:00.203255,Colin Moore,6030159,5198832,20,,3.4978183320846867e-09
2021-06-30 14:44:00.293232,Colin Moore,6030159,5198832,20,,3.0496975003024647e-09
2021-06-30 14:44:00.383188,Colin Moore,6030159,5198832,20,,2.6739365721316777e-09
2021-06-30 14:44:00.473212,Colin Moore,6030159,5198832,20,,2.3399344052923317e-09
2021-06-30 14:44:00.563111,Colin Moore,6030159,5198832,20,,2.066621416389734e-09
2021-06-30 14:44:00.653321,Colin Moore,6030159,5198832,20,,1.822693078931881e-09
2021-06-30 14:44:00.743557,Colin Moore,6030159,5198832,20,,1.6140899019376629e-09
2021-06-30 14:44:00.833892,Colin Moore,6030159,5198832,20,,1.4324240519031723e-09
2021-06-30 14:44:00.923921,Colin Moore,6030159,5198832,20,,1.2738091209485987e-09
2021-06-30 14:44:01.018607,Colin Moore,6030159,5198832,20,,1.1406448800877872e-09
2021-06-30 14:44:01.113857,Colin Moore,6030159,5198832,20,,1.013828913498806e-09
2021-06-30 14:44:01.202340,Colin Moore,6030159,5198832,20,,9.128561837765105e-10
2021-06-30 14:44:01.290751,Colin Moore,6030159,5198832,20,,8.290408605504928e-10
2021-06-30 14:44:01.378593,Colin Moore,6030159,5198832,20,,7.55602084670906e-10
2021-06-30 14:44:01.466647,Colin Moore,6030159,5198832,20,,6.902721770657168e-10
2021-06-30 14:44:01.553412,Colin Moore,6030159,5198832,20,,6.33103446832534e-10
2021-06-30 14:44:01.640268,Colin Moore,6030159,5198832,20,,5.82429474600781e-10
2021-06-30 14:44:01.726778,Colin Moore,6030159,5198832,20,,5.389094510982234e-10
2021-06-30 14:44:01.813002,Colin Moore,6030159,5198832,20,,4.999022895638871e-10
2021-06-30 14:44:01.900306,Colin Moore,6030159,5198832,20,,4.6286269664623004e-10
2021-06-30 14:44:01.990433,Colin Moore,6030159,5198832,20,,4.2878807954755185e-10
2021-06-30 14:44:02.080462,Colin Moore,6030159,5198832,20,,3.99490452282432e-10
2021-06-30 14:44:02.170391,Colin Moore,6030159,5198832,20,,3.7241502005892203e-10
2021-06-30 14:44:02.260377,Colin Moore,6030159,5198832,20,,3.4913623985097317e-10
2021-06-30 14:44:02.350268,Colin Moore,6030159,5198832,20,,3.288242918807422e-10
2021-06-30 14:44:02.440200,Colin Moore,6030159,5198832,20,,3.0887359052904875e-10
2021-06-30 14:44:02.529825,Colin Moore,6030159,5198832,20,,2.925064767219953e-10
2021-06-30 14:44:02.618894,Colin Moore,6030159,5198832,20,,2.7655836995391007e-10
2021-06-30 14:44:02.708010,Colin Moore,6030159,5198832,20,,2.6243649455885406e-10
2021-06-30 14:44:02.797789,Colin Moore,6030159,5198832,20,,2.4974715387843504e-10
2021-06-30 14:44:02.887186,Colin Moore,6030159,5198832,20,,2.3783169343573565e-10
2021-06-30 14:44:02.976341,Colin Moore,6030159,5198832,20,,2.2709907749727165e-10
2021-06-30 14:44:03.065519,Colin Moore,6030159,5198832,20,,2.1749459231323172e-10
2021-06-30 14:44:03.154683,Colin Moore,6030159,5198832,20,,2.0807192550674367e-10
2021-06-30 14:44:03.243654,Colin Moore,6030159,5198832,20,,1.9988560065470124e-10
2021-06-30 14:44:03.332664,Colin Moore,6030159,5198832,20,,1.9242740230992518e-10
2021-06-30 14:44:03.422066,Colin Moore,6030159,5198832,20,,1.8536024757812314e-10
2021-06-30 14:44:03.511092,Colin Moore,6030159,5198832,20,,1.791350554799669e-10
2021-06-30 14:44:03.600144,Colin Moore,6030159,5198832,20,,1.7304941860961603e-10
2021-06-30 14:44:03.689170,Colin Moore,6030159,5198832,20,,1.6720570001251864e-10
2021-06-30 14:44:03.778379,Colin Moore,6030159,5198832,20,,1.6243525207778024e-10
2021-06-30 14:44:03.867433,Colin Moore,6030159,5198832,20,,1.573836881769797e-10
2021-06-30 14:44:03.956538,Colin Moore,6030159,5198832,20,,1.5274403263919318e-10
2021-06-30 14:44:04.046069,Colin Moore,6030159,5198832,20,,1.4924025698268337e-10
2021-06-30 14:44:04.135080,Colin Moore,6030159,5198832,20,,1.4505982309382934e-10
2021-06-30 14:44:04.224133,Colin Moore,6030159,5198832,20,,1.4156836045003453e-10
2021-06-30 14:44:04.313632,Colin Moore,6030159,5198832,20,,1.386150567070011e-10
2021-06-30 14:44:04.402594,Colin Moore,6030159,5198832,20,,1.352267610251273e-10
2021-06-30 14:44:04.491693,Colin Moore,6030159,5198832,20,,1.3228554223858729e-10
2021-06-30 14:44:04.580805,Colin Moore,6030159,5198832,20,,1.3015135085083508e-10
2021-06-30 14:44:04.669904,Colin Moore,6030159,5198832,20,,1.2735607648821187e-10
2021-06-30 14:44:04.759130,Colin Moore,6030159,5198832,20,,1.250631281765182e-10
2021-06-30 14:44:04.848184,Colin Moore,6030159,5198832,20,,1.2317570796886754e-10
2021-06-30 14:44:04.937868,Colin Moore,6030159,5198832,20,,1.2029655247199095e-10
2021-06-30 14:44:05.027837,Colin Moore,6030159,5198832,20,,1.1822308100672665e-10
2021-06-30 14:44:05.117847,Colin Moore,6030159,5198832,20,,1.167288766553334e-10
2021-06-30 14:44:05.207910,Colin Moore,6030159,5198832,20,,1.1450040215613466e-10
2021-06-30 14:44:05.298019,Colin Moore,6030159,5198832,20,,1.132632752388898e-10
2021-06-30 14:44:05.388067,Colin Moore,6030159,5198832,20,,1.1141897553481971e-10
2021-06-30 14:44:05.478035,Colin Moore,6030159,5198832,20,,1.1032432670915952e-10
2021-06-30 14:44:05.568064,Colin Moore,6030159,5198832,20,,1.090154783898093e-10
2021-06-30 14:44:05.658043,Colin Moore,6030159,5198832,20,,1.0752644406142115e-10
2021-06-30 14:44:05.748206,Colin Moore,6030159,5198832,20,,1.0681478921830424e-10
2021-06-30 14:44:05.838617,Colin Moore,6030159,5198832,20,,1.0528285525896635e-10
2021-06-30 14:44:05.928603,Colin Moore,6030159,5198832,20,,1.047302814290156e-10
2021-06-30 14:44:06.018597,Colin Moore,6030159,5198832,20,,1.0385427902428993e-10
